bomb,explosion_time_s,time_s,worst_distance_m,threshold_m
3,11.610000000,6.364445724,22.778435971,10.000000000
3,11.610000000,6.371339072,22.749877199,10.000000000
3,11.610000000,6.378232419,22.721318086,10.000000000
3,11.610000000,6.385125767,22.692758643,10.000000000
3,11.610000000,6.392019115,22.664198881,10.000000000
3,11.610000000,6.398912462,22.635638812,10.000000000
3,11.610000000,6.405805810,22.607078446,10.000000000
3,11.610000000,6.412699158,22.578517796,10.000000000
3,11.610000000,6.419592505,22.549956872,10.000000000
3,11.610000000,6.426485853,22.521395687,10.000000000
3,11.610000000,6.433379201,22.492834251,10.000000000
3,11.610000000,6.440272548,22.464272577,10.000000000
3,11.610000000,6.447165896,22.435710676,10.000000000
3,11.610000000,6.454059244,22.407148560,10.000000000
3,11.610000000,6.460952592,22.378586241,10.000000000
3,11.610000000,6.467845939,22.350023730,10.000000000
3,11.610000000,6.474739287,22.321461041,10.000000000
3,11.610000000,6.481632635,22.292898184,10.000000000
3,11.610000000,6.488525982,22.264335368,10.000000000
3,11.610000000,6.495419330,22.235772410,10.000000000
3,11.610000000,6.502312678,22.207209322,10.000000000
3,11.610000000,6.509206025,22.178646117,10.000000000
3,11.610000000,6.516099373,22.150082805,10.000000000
3,11.610000000,6.522992721,22.121519401,10.000000000
3,11.610000000,6.529886068,22.092955916,10.000000000
3,11.610000000,6.536779416,22.064392364,10.000000000
3,11.610000000,6.543672764,22.035828756,10.000000000
3,11.610000000,6.550566111,22.007265106,10.000000000
3,11.610000000,6.557459459,21.978701427,10.000000000
3,11.610000000,6.564352807,21.950137731,10.000000000
3,11.610000000,6.571246154,21.921574032,10.000000000
3,11.610000000,6.578139502,21.893010343,10.000000000
3,11.610000000,6.585032850,21.864446676,10.000000000
3,11.610000000,6.591926197,21.835883045,10.000000000
3,11.610000000,6.598819545,21.807319464,10.000000000
3,11.610000000,6.605712893,21.778755946,10.000000000
3,11.610000000,6.612606240,21.750192505,10.000000000
3,11.610000000,6.619499588,21.721629153,10.000000000
3,11.610000000,6.626392936,21.693065905,10.000000000
3,11.610000000,6.633286283,21.664502774,10.000000000
3,11.610000000,6.640179631,21.635939774,10.000000000
3,11.610000000,6.647072979,21.607376920,10.000000000
3,11.610000000,6.653966327,21.578814225,10.000000000
3,11.610000000,6.660859674,21.550251703,10.000000000
3,11.610000000,6.667753022,21.521689368,10.000000000
3,11.610000000,6.674646370,21.493127234,10.000000000
3,11.610000000,6.681539717,21.464565317,10.000000000
3,11.610000000,6.688433065,21.436003630,10.000000000
3,11.610000000,6.695326413,21.407442188,10.000000000
3,11.610000000,6.702219760,21.378881005,10.000000000
3,11.610000000,6.709113108,21.350320096,10.000000000
3,11.610000000,6.716006456,21.321759476,10.000000000
3,11.610000000,6.722899803,21.293199223,10.000000000
3,11.610000000,6.729793151,21.264639442,10.000000000
3,11.610000000,6.736686499,21.236079994,10.000000000
3,11.610000000,6.743579846,21.207520896,10.000000000
3,11.610000000,6.750473194,21.178962162,10.000000000
3,11.610000000,6.757366542,21.150403808,10.000000000
3,11.610000000,6.764259889,21.121845849,10.000000000
3,11.610000000,6.771153237,21.093288300,10.000000000
3,11.610000000,6.778046585,21.064731177,10.000000000
3,11.610000000,6.784939932,21.036174496,10.000000000
3,11.610000000,6.791833280,21.007618272,10.000000000
3,11.610000000,6.798726628,20.979062521,10.000000000
3,11.610000000,6.805619975,20.950507260,10.000000000
3,11.610000000,6.812513323,20.921952505,10.000000000
3,11.610000000,6.819406671,20.893398270,10.000000000
3,11.610000000,6.826300019,20.864844574,10.000000000
3,11.610000000,6.833193366,20.836291432,10.000000000
3,11.610000000,6.840086714,20.807738860,10.000000000
3,11.610000000,6.846980062,20.779186875,10.000000000
3,11.610000000,6.853873409,20.750635495,10.000000000
3,11.610000000,6.860766757,20.722084735,10.000000000
3,11.610000000,6.867660105,20.693534612,10.000000000
3,11.610000000,6.874553452,20.664985144,10.000000000
3,11.610000000,6.881446800,20.636436347,10.000000000
3,11.610000000,6.888340148,20.607888239,10.000000000
3,11.610000000,6.895233495,20.579340837,10.000000000
3,11.610000000,6.902126843,20.550794158,10.000000000
3,11.610000000,6.909020191,20.522248220,10.000000000
3,11.610000000,6.915913538,20.493703040,10.000000000
3,11.610000000,6.922806886,20.465158637,10.000000000
3,11.610000000,6.929700234,20.436615062,10.000000000
3,11.610000000,6.936593581,20.408072500,10.000000000
3,11.610000000,6.943486929,20.379530768,10.000000000
3,11.610000000,6.950380277,20.350989885,10.000000000
3,11.610000000,6.957273624,20.322449868,10.000000000
3,11.610000000,6.964166972,20.293910736,10.000000000
3,11.610000000,6.971060320,20.265372507,10.000000000
3,11.610000000,6.977953667,20.236835201,10.000000000
3,11.610000000,6.984847015,20.208298835,10.000000000
3,11.610000000,6.991740363,20.179763429,10.000000000
3,11.610000000,6.998633710,20.151229001,10.000000000
3,11.610000000,7.005527058,20.122695571,10.000000000
3,11.610000000,7.012420406,20.094163158,10.000000000
3,11.610000000,7.019313754,20.065631781,10.000000000
3,11.610000000,7.026207101,20.037101460,10.000000000
3,11.610000000,7.033100449,20.008572214,10.000000000
3,11.610000000,7.039993797,19.980044062,10.000000000
3,11.610000000,7.046887144,19.951517025,10.000000000
3,11.610000000,7.053780492,19.922991123,10.000000000
3,11.610000000,7.060673840,19.894466375,10.000000000
3,11.610000000,7.067567187,19.865942801,10.000000000
3,11.610000000,7.074460535,19.837420423,10.000000000
3,11.610000000,7.081353883,19.808899260,10.000000000
3,11.610000000,7.088247230,19.780379334,10.000000000
3,11.610000000,7.095140578,19.751860663,10.000000000
3,11.610000000,7.102033926,19.723343271,10.000000000
3,11.610000000,7.108927273,19.694827176,10.000000000
3,11.610000000,7.115820621,19.666312576,10.000000000
3,11.610000000,7.122713969,19.637799397,10.000000000
3,11.610000000,7.129607316,19.609287580,10.000000000
3,11.610000000,7.136500664,19.580777147,10.000000000
3,11.610000000,7.143394012,19.552268119,10.000000000
3,11.610000000,7.150287359,19.523760519,10.000000000
3,11.610000000,7.157180707,19.495254367,10.000000000
3,11.610000000,7.164074055,19.466749687,10.000000000
3,11.610000000,7.170967402,19.438246500,10.000000000
3,11.610000000,7.177860750,19.409744828,10.000000000
3,11.610000000,7.184754098,19.381244695,10.000000000
3,11.610000000,7.191647446,19.352746121,10.000000000
3,11.610000000,7.198540793,19.324249132,10.000000000
3,11.610000000,7.205434141,19.295753748,10.000000000
3,11.610000000,7.212327489,19.267259994,10.000000000
3,11.610000000,7.219220836,19.238767892,10.000000000
3,11.610000000,7.226114184,19.210277466,10.000000000
3,11.610000000,7.233007532,19.181788739,10.000000000
3,11.610000000,7.239900879,19.153301734,10.000000000
3,11.610000000,7.246794227,19.124816477,10.000000000
3,11.610000000,7.253687575,19.096332990,10.000000000
3,11.610000000,7.260580922,19.067851297,10.000000000
3,11.610000000,7.267474270,19.039371423,10.000000000
3,11.610000000,7.274367618,19.010893458,10.000000000
3,11.610000000,7.281260965,18.982417569,10.000000000
3,11.610000000,7.288154313,18.953943573,10.000000000
3,11.610000000,7.295047661,18.925471495,10.000000000
3,11.610000000,7.301941008,18.897001359,10.000000000
3,11.610000000,7.308834356,18.868533191,10.000000000
3,11.610000000,7.315727704,18.840067017,10.000000000
3,11.610000000,7.322621051,18.811602861,10.000000000
3,11.610000000,7.329514399,18.783140750,10.000000000
3,11.610000000,7.336407747,18.754680708,10.000000000
3,11.610000000,7.343301094,18.726222764,10.000000000
3,11.610000000,7.350194442,18.697766941,10.000000000
3,11.610000000,7.357087790,18.669313268,10.000000000
3,11.610000000,7.363981137,18.640861770,10.000000000
3,11.610000000,7.370874485,18.612412474,10.000000000
3,11.610000000,7.377767833,18.583965407,10.000000000
3,11.610000000,7.384661181,18.555520596,10.000000000
3,11.610000000,7.391554528,18.527078068,10.000000000
3,11.610000000,7.398447876,18.498637851,10.000000000
3,11.610000000,7.405341224,18.470199972,10.000000000
3,11.610000000,7.412234571,18.441764459,10.000000000
3,11.610000000,7.419127919,18.413331428,10.000000000
3,11.610000000,7.426021267,18.384901024,10.000000000
3,11.610000000,7.432914614,18.356473071,10.000000000
3,11.610000000,7.439807962,18.328047597,10.000000000
3,11.610000000,7.446701310,18.299624632,10.000000000
3,11.610000000,7.453594657,18.271204203,10.000000000
3,11.610000000,7.460488005,18.242786340,10.000000000
3,11.610000000,7.467381353,18.214371072,10.000000000
3,11.610000000,7.474274700,18.185958429,10.000000000
3,11.610000000,7.481168048,18.157548441,10.000000000
3,11.610000000,7.488061396,18.129141137,10.000000000
3,11.610000000,7.494954743,18.100736547,10.000000000
3,11.610000000,7.501848091,18.072334701,10.000000000
3,11.610000000,7.508741439,18.043935630,10.000000000
3,11.610000000,7.515634786,18.015539366,10.000000000
3,11.610000000,7.522528134,17.987145937,10.000000000
3,11.610000000,7.529421482,17.958755377,10.000000000
3,11.610000000,7.536314829,17.930367715,10.000000000
3,11.610000000,7.543208177,17.901982983,10.000000000
3,11.610000000,7.550101525,17.873601360,10.000000000
3,11.610000000,7.556994872,17.845222897,10.000000000
3,11.610000000,7.563888220,17.816847460,10.000000000
3,11.610000000,7.570781568,17.788475082,10.000000000
3,11.610000000,7.577674916,17.760105795,10.000000000
3,11.610000000,7.584568263,17.731739633,10.000000000
3,11.610000000,7.591461611,17.703376627,10.000000000
3,11.610000000,7.598354959,17.675016813,10.000000000
3,11.610000000,7.605248306,17.646660222,10.000000000
3,11.610000000,7.612141654,17.618306888,10.000000000
3,11.610000000,7.619035002,17.589956846,10.000000000
3,11.610000000,7.625928349,17.561610130,10.000000000
3,11.610000000,7.632821697,17.533266773,10.000000000
3,11.610000000,7.639715045,17.504926812,10.000000000
3,11.610000000,7.646608392,17.476590279,10.000000000
3,11.610000000,7.653501740,17.448257211,10.000000000
3,11.610000000,7.660395088,17.419927643,10.000000000
3,11.610000000,7.667288435,17.391601755,10.000000000
3,11.610000000,7.674181783,17.363279625,10.000000000
3,11.610000000,7.681075131,17.334961102,10.000000000
3,11.610000000,7.687968478,17.306646222,10.000000000
3,11.610000000,7.694861826,17.278335024,10.000000000
3,11.610000000,7.701755174,17.250027542,10.000000000
3,11.610000000,7.708648521,17.221723815,10.000000000
3,11.610000000,7.715541869,17.193423879,10.000000000
3,11.610000000,7.722435217,17.165127772,10.000000000
3,11.610000000,7.729328564,17.136835532,10.000000000
3,11.610000000,7.736221912,17.108547198,10.000000000
3,11.610000000,7.743115260,17.080262806,10.000000000
3,11.610000000,7.750008608,17.051982397,10.000000000
3,11.610000000,7.756901955,17.023706008,10.000000000
3,11.610000000,7.763795303,16.995433679,10.000000000
3,11.610000000,7.770688651,16.967165450,10.000000000
3,11.610000000,7.777581998,16.938901693,10.000000000
3,11.610000000,7.784475346,16.910642132,10.000000000
3,11.610000000,7.791368694,16.882386790,10.000000000
3,11.610000000,7.798262041,16.854135709,10.000000000
3,11.610000000,7.805155389,16.825888928,10.000000000
3,11.610000000,7.812048737,16.797646490,10.000000000
3,11.610000000,7.818942084,16.769408435,10.000000000
3,11.610000000,7.825835432,16.741174806,10.000000000
3,11.610000000,7.832728780,16.712945643,10.000000000
3,11.610000000,7.839622127,16.684720990,10.000000000
3,11.610000000,7.846515475,16.656500888,10.000000000
3,11.610000000,7.853408823,16.628285381,10.000000000
3,11.610000000,7.860302170,16.600074512,10.000000000
3,11.610000000,7.867195518,16.571868325,10.000000000
3,11.610000000,7.874088866,16.543667159,10.000000000
3,11.610000000,7.880982213,16.515470834,10.000000000
3,11.610000000,7.887875561,16.487279324,10.000000000
3,11.610000000,7.894768909,16.459092672,10.000000000
3,11.610000000,7.901662256,16.430910924,10.000000000
3,11.610000000,7.908555604,16.402734125,10.000000000
3,11.610000000,7.915448952,16.374562321,10.000000000
3,11.610000000,7.922342299,16.346395557,10.000000000
3,11.610000000,7.929235647,16.318233880,10.000000000
3,11.610000000,7.936128995,16.290077337,10.000000000
3,11.610000000,7.943022343,16.261925974,10.000000000
3,11.610000000,7.949915690,16.233779839,10.000000000
3,11.610000000,7.956809038,16.205638979,10.000000000
3,11.610000000,7.963702386,16.177503762,10.000000000
3,11.610000000,7.970595733,16.149373986,10.000000000
3,11.610000000,7.977489081,16.121249630,10.000000000
3,11.610000000,7.984382429,16.093130745,10.000000000
3,11.610000000,7.991275776,16.065017379,10.000000000
3,11.610000000,7.998169124,16.036909581,10.000000000
3,11.610000000,8.005062472,16.008807403,10.000000000
3,11.610000000,8.011955819,15.980710895,10.000000000
3,11.610000000,8.018849167,15.952620107,10.000000000
3,11.610000000,8.025742515,15.924535090,10.000000000
3,11.610000000,8.032635862,15.896455896,10.000000000
3,11.610000000,8.039529210,15.868382578,10.000000000
3,11.610000000,8.046422558,15.840315539,10.000000000
3,11.610000000,8.053315905,15.812254535,10.000000000
3,11.610000000,8.060209253,15.784199564,10.000000000
3,11.610000000,8.067102601,15.756150680,10.000000000
3,11.610000000,8.073995948,15.728107938,10.000000000
3,11.610000000,8.080889296,15.700071390,10.000000000
3,11.610000000,8.087782644,15.672041092,10.000000000
3,11.610000000,8.094675991,15.644017098,10.000000000
3,11.610000000,8.101569339,15.615999465,10.000000000
3,11.610000000,8.108462687,15.587988248,10.000000000
3,11.610000000,8.115356035,15.559983503,10.000000000
3,11.610000000,8.122249382,15.531985634,10.000000000
3,11.610000000,8.129142730,15.503994429,10.000000000
3,11.610000000,8.136036078,15.476009869,10.000000000
3,11.610000000,8.142929425,15.448032011,10.000000000
3,11.610000000,8.149822773,15.420060913,10.000000000
3,11.610000000,8.156716121,15.392096634,10.000000000
3,11.610000000,8.163609468,15.364139233,10.000000000
3,11.610000000,8.170502816,15.336188770,10.000000000
3,11.610000000,8.177396164,15.308245305,10.000000000
3,11.610000000,8.184289511,15.280308899,10.000000000
3,11.610000000,8.191182859,15.252379864,10.000000000
3,11.610000000,8.198076207,15.224458203,10.000000000
3,11.610000000,8.204969554,15.196543785,10.000000000
3,11.610000000,8.211862902,15.168636673,10.000000000
3,11.610000000,8.218756250,15.140736929,10.000000000
3,11.610000000,8.225649597,15.112844617,10.000000000
3,11.610000000,8.232542945,15.084959801,10.000000000
3,11.610000000,8.239436293,15.057082545,10.000000000
3,11.610000000,8.246329640,15.029212913,10.000000000
3,11.610000000,8.253222988,15.001350989,10.000000000
3,11.610000000,8.260116336,14.973497266,10.000000000
3,11.610000000,8.267009683,14.945651366,10.000000000
3,11.610000000,8.273903031,14.917813354,10.000000000
3,11.610000000,8.280796379,14.889983299,10.000000000
3,11.610000000,8.287689726,14.862161267,10.000000000
3,11.610000000,8.294583074,14.834347328,10.000000000
3,11.610000000,8.301476422,14.806541549,10.000000000
3,11.610000000,8.308369770,14.778744001,10.000000000
3,11.610000000,8.315263117,14.750954825,10.000000000
3,11.610000000,8.322156465,14.723174429,10.000000000
3,11.610000000,8.329049813,14.695402475,10.000000000
3,11.610000000,8.335943160,14.667639033,10.000000000
3,11.610000000,8.342836508,14.639884177,10.000000000
3,11.610000000,8.349729856,14.612137977,10.000000000
3,11.610000000,8.356623203,14.584400509,10.000000000
3,11.610000000,8.363516551,14.556671844,10.000000000
3,11.610000000,8.370409899,14.528952057,10.000000000
3,11.610000000,8.377303246,14.501241647,10.000000000
3,11.610000000,8.384196594,14.473540343,10.000000000
3,11.610000000,8.391089942,14.445848144,10.000000000
3,11.610000000,8.397983289,14.418165126,10.000000000
3,11.610000000,8.404876637,14.390491366,10.000000000
3,11.610000000,8.411769985,14.362826942,10.000000000
3,11.610000000,8.418663332,14.335171932,10.000000000
3,11.610000000,8.425556680,14.307526446,10.000000000
3,11.610000000,8.432450028,14.279891022,10.000000000
3,11.610000000,8.439343375,14.252265250,10.000000000
3,11.610000000,8.446236723,14.224649211,10.000000000
3,11.610000000,8.453130071,14.197042988,10.000000000
3,11.610000000,8.460023418,14.169446662,10.000000000
3,11.610000000,8.466916766,14.141860315,10.000000000
3,11.610000000,8.473810114,14.114284031,10.000000000
3,11.610000000,8.480703462,14.086718298,10.000000000
3,11.610000000,8.487596809,14.059162931,10.000000000
3,11.610000000,8.494490157,14.031617881,10.000000000
3,11.610000000,8.501383505,14.004083233,10.000000000
3,11.610000000,8.508276852,13.976559075,10.000000000
3,11.610000000,8.515170200,13.949045493,10.000000000
3,11.610000000,8.522063548,13.921542576,10.000000000
3,11.610000000,8.528956895,13.894050899,10.000000000
3,11.610000000,8.535850243,13.866570135,10.000000000
3,11.610000000,8.542743591,13.839100304,10.000000000
3,11.610000000,8.549636938,13.811641496,10.000000000
3,11.610000000,8.556530286,13.784193804,10.000000000
3,11.610000000,8.563423634,13.756757318,10.000000000
3,11.610000000,8.570316981,13.729332357,10.000000000
3,11.610000000,8.577210329,13.701919142,10.000000000
3,11.610000000,8.584103677,13.674517414,10.000000000
3,11.610000000,8.590997024,13.647127270,10.000000000
3,11.610000000,8.597890372,13.619748806,10.000000000
3,11.610000000,8.604783720,13.592382117,10.000000000
3,11.610000000,8.611677067,13.565027461,10.000000000
3,11.610000000,8.618570415,13.537685212,10.000000000
3,11.610000000,8.625463763,13.510355035,10.000000000
3,11.610000000,8.632357110,13.483037027,10.000000000
3,11.610000000,8.639250458,13.455731291,10.000000000
3,11.610000000,8.646143806,13.428437928,10.000000000
3,11.610000000,8.653037153,13.401157331,10.000000000
3,11.610000000,8.659930501,13.373889634,10.000000000
3,11.610000000,8.666823849,13.346634618,10.000000000
3,11.610000000,8.673717197,13.319392389,10.000000000
3,11.610000000,8.680610544,13.292163052,10.000000000
3,11.610000000,8.687503892,13.264946713,10.000000000
3,11.610000000,8.694397240,13.237744106,10.000000000
3,11.610000000,8.701290587,13.210554719,10.000000000
3,11.610000000,8.708183935,13.183378655,10.000000000
3,11.610000000,8.715077283,13.156216024,10.000000000
3,11.610000000,8.721970630,13.129066935,10.000000000
3,11.610000000,8.728863978,13.101932012,10.000000000
3,11.610000000,8.735757326,13.074810998,10.000000000
3,11.610000000,8.742650673,13.047703865,10.000000000
3,11.610000000,8.749544021,13.020610728,10.000000000
3,11.610000000,8.756437369,12.993531701,10.000000000
3,11.610000000,8.763330716,12.966467461,10.000000000
3,11.610000000,8.770224064,12.939417676,10.000000000
3,11.610000000,8.777117412,12.912382354,10.000000000
3,11.610000000,8.784010759,12.885361613,10.000000000
3,11.610000000,8.790904107,12.858355662,10.000000000
3,11.610000000,8.797797455,12.831365135,10.000000000
3,11.610000000,8.804690802,12.804389552,10.000000000
3,11.610000000,8.811584150,12.777429038,10.000000000
3,11.610000000,8.818477498,12.750483716,10.000000000
3,11.610000000,8.825370845,12.723554167,10.000000000
3,11.610000000,8.832264193,12.696640313,10.000000000
3,11.610000000,8.839157541,12.669742030,10.000000000
3,11.610000000,8.846050889,12.642859446,10.000000000
3,11.610000000,8.852944236,12.615992957,10.000000000
3,11.610000000,8.859837584,12.589142886,10.000000000
3,11.610000000,8.866730932,12.562308905,10.000000000
3,11.610000000,8.873624279,12.535491146,10.000000000
3,11.610000000,8.880517627,12.508689955,10.000000000
3,11.610000000,8.887410975,12.481905788,10.000000000
3,11.610000000,8.894304322,12.455138249,10.000000000
3,11.610000000,8.901197670,12.428387473,10.000000000
3,11.610000000,8.908091018,12.401653888,10.000000000
3,11.610000000,8.914984365,12.374937819,10.000000000
3,11.610000000,8.921877713,12.348238931,10.000000000
3,11.610000000,8.928771061,12.321557366,10.000000000
3,11.610000000,8.935664408,12.294893771,10.000000000
3,11.610000000,8.942557756,12.268248065,10.000000000
3,11.610000000,8.949451104,12.241620113,10.000000000
3,11.610000000,8.956344451,12.215010116,10.000000000
3,11.610000000,8.963237799,12.188418916,10.000000000
3,11.610000000,8.970131147,12.161845913,10.000000000
3,11.610000000,8.977024494,12.135291259,10.000000000
3,11.610000000,8.983917842,12.108755625,10.000000000
3,11.610000000,8.990811190,12.082238941,10.000000000
3,11.610000000,8.997704537,12.055741064,10.000000000
3,11.610000000,9.004597885,12.029262436,10.000000000
3,11.610000000,9.011491233,12.002803474,10.000000000
3,11.610000000,9.018384580,11.976363788,10.000000000
3,11.610000000,9.025277928,11.949943694,10.000000000
3,11.610000000,9.032171276,11.923543894,10.000000000
3,11.610000000,9.039064624,11.897163851,10.000000000
3,11.610000000,9.045957971,11.870803855,10.000000000
3,11.610000000,9.052851319,11.844464691,10.000000000
3,11.610000000,9.059744667,11.818145779,10.000000000
3,11.610000000,9.066638014,11.791847482,10.000000000
3,11.610000000,9.073531362,11.765570468,10.000000000
3,11.610000000,9.080424710,11.739314211,10.000000000
3,11.610000000,9.087318057,11.713079254,10.000000000
3,11.610000000,9.094211405,11.686865940,10.000000000
3,11.610000000,9.101104753,11.660673902,10.000000000
3,11.610000000,9.107998100,11.634503965,10.000000000
3,11.610000000,9.114891448,11.608355940,10.000000000
3,11.610000000,9.121784796,11.582229803,10.000000000
3,11.610000000,9.128678143,11.556126526,10.000000000
3,11.610000000,9.135571491,11.530045422,10.000000000
3,11.610000000,9.142464839,11.503987216,10.000000000
3,11.610000000,9.149358186,11.477951976,10.000000000
3,11.610000000,9.156251534,11.451939588,10.000000000
3,11.610000000,9.163144882,11.425950978,10.000000000
3,11.610000000,9.170038229,11.399985475,10.000000000
3,11.610000000,9.176931577,11.374044047,10.000000000
3,11.610000000,9.183824925,11.348126338,10.000000000
3,11.610000000,9.190718272,11.322232828,10.000000000
3,11.610000000,9.197611620,11.296363711,10.000000000
3,11.610000000,9.204504968,11.270518990,10.000000000
3,11.610000000,9.211398316,11.244699277,10.000000000
3,11.610000000,9.218291663,11.218904233,10.000000000
3,11.610000000,9.225185011,11.193134750,10.000000000
3,11.610000000,9.232078359,11.167390282,10.000000000
3,11.610000000,9.238971706,11.141671868,10.000000000
3,11.610000000,9.245865054,11.115978892,10.000000000
3,11.610000000,9.252758402,11.090312399,10.000000000
3,11.610000000,9.259651749,11.064671845,10.000000000
3,11.610000000,9.266545097,11.039058142,10.000000000
3,11.610000000,9.273438445,11.013470952,10.000000000
3,11.610000000,9.280331792,10.987910922,10.000000000
3,11.610000000,9.287225140,10.962378055,10.000000000
3,11.610000000,9.294118488,10.936872595,10.000000000
3,11.610000000,9.301011835,10.911395025,10.000000000
3,11.610000000,9.307905183,10.885945059,10.000000000
3,11.610000000,9.314798531,10.860523765,10.000000000
3,11.610000000,9.321691878,10.835130612,10.000000000
3,11.610000000,9.328585226,10.809766207,10.000000000
3,11.610000000,9.335478574,10.784430879,10.000000000
3,11.610000000,9.342371921,10.759124502,10.000000000
3,11.610000000,9.349265269,10.733847843,10.000000000
3,11.610000000,9.356158617,10.708600867,10.000000000
3,11.610000000,9.363051964,10.683383681,10.000000000
3,11.610000000,9.369945312,10.658196996,10.000000000
3,11.610000000,9.376838660,10.633040824,10.000000000
3,11.610000000,9.383732007,10.607915300,10.000000000
3,11.610000000,9.390625355,10.582820873,10.000000000
3,11.610000000,9.397518703,10.557758014,10.000000000
3,11.610000000,9.404412051,10.532726681,10.000000000
3,11.610000000,9.411305398,10.507727183,10.000000000
3,11.610000000,9.418198746,10.482759876,10.000000000
3,11.610000000,9.425092094,10.457825322,10.000000000
3,11.610000000,9.431985441,10.432923507,10.000000000
3,11.610000000,9.438878789,10.408054748,10.000000000
3,11.610000000,9.445772137,10.383219365,10.000000000
3,11.610000000,9.452665484,10.358417681,10.000000000
3,11.610000000,9.459558832,10.333650020,10.000000000
3,11.610000000,9.466452180,10.308916799,10.000000000
3,11.610000000,9.473345527,10.284218283,10.000000000
3,11.610000000,9.480238875,10.259554743,10.000000000
3,11.610000000,9.487132223,10.234926511,10.000000000
3,11.610000000,9.494025570,10.210333926,10.000000000
3,11.610000000,9.500918918,10.185777325,10.000000000
3,11.610000000,9.507812266,10.161257049,10.000000000
3,11.610000000,9.514705613,10.136773442,10.000000000
3,11.610000000,9.521598961,10.112326851,10.000000000
3,11.610000000,9.528492309,10.087917704,10.000000000
3,11.610000000,9.535385656,10.063546381,10.000000000
3,11.610000000,9.542279004,10.039213162,10.000000000
3,11.610000000,9.549172352,10.014918401,10.000000000
3,11.610000000,9.556065699,9.990662457,10.000000000
3,11.610000000,9.562959047,9.966445693,10.000000000
3,11.610000000,9.569852395,9.942268843,10.000000000
3,11.610000000,9.576745743,9.918131943,10.000000000
3,11.610000000,9.583639090,9.894035355,10.000000000
3,11.610000000,9.590532438,9.869979851,10.000000000
3,11.610000000,9.597425786,9.845965537,10.000000000
3,11.610000000,9.604319133,9.821992913,10.000000000
3,11.610000000,9.611212481,9.798062534,10.000000000
3,11.610000000,9.618105829,9.774174666,10.000000000
3,11.610000000,9.624999176,9.750329904,10.000000000
3,11.610000000,9.631892524,9.726528688,10.000000000
3,11.610000000,9.638785872,9.702771317,10.000000000
3,11.610000000,9.645679219,9.679058598,10.000000000
3,11.610000000,9.652572567,9.655390821,10.000000000
3,11.610000000,9.659465915,9.631768464,10.000000000
3,11.610000000,9.666359262,9.608192080,10.000000000
3,11.610000000,9.673252610,9.584662225,10.000000000
3,11.610000000,9.680145958,9.561179454,10.000000000
3,11.610000000,9.687039305,9.537744329,10.000000000
3,11.610000000,9.693932653,9.514357410,10.000000000
3,11.610000000,9.700826001,9.491019263,10.000000000
3,11.610000000,9.707719348,9.467730452,10.000000000
3,11.610000000,9.714612696,9.444491669,10.000000000
3,11.610000000,9.721506044,9.421303645,10.000000000
3,11.610000000,9.728399391,9.398166783,10.000000000
3,11.610000000,9.735292739,9.375082114,10.000000000
3,11.610000000,9.742186087,9.352050082,10.000000000
3,11.610000000,9.749079434,9.329071463,10.000000000
3,11.610000000,9.755972782,9.306147080,10.000000000
3,11.610000000,9.762866130,9.283277760,10.000000000
3,11.610000000,9.769759478,9.260464325,10.000000000
3,11.610000000,9.776652825,9.237707598,10.000000000
3,11.610000000,9.783546173,9.215008401,10.000000000
3,11.610000000,9.790439521,9.192367789,10.000000000
3,11.610000000,9.797332868,9.169786617,10.000000000
3,11.610000000,9.804226216,9.147266118,10.000000000
3,11.610000000,9.811119564,9.124807205,10.000000000
3,11.610000000,9.818012911,9.102411014,10.000000000
3,11.610000000,9.824906259,9.080078903,10.000000000
3,11.610000000,9.831799607,9.057811912,10.000000000
3,11.610000000,9.838692954,9.035611570,10.000000000
3,11.610000000,9.845586302,9.013479155,10.000000000
3,11.610000000,9.852479650,8.991416151,10.000000000
3,11.610000000,9.859372997,8.969424311,10.000000000
3,11.610000000,9.866266345,8.947505106,10.000000000
3,11.610000000,9.873159693,8.925660403,10.000000000
3,11.610000000,9.880053040,8.903892018,10.000000000
3,11.610000000,9.886946388,8.882202020,10.000000000
3,11.610000000,9.893839736,8.860592393,10.000000000
3,11.610000000,9.900733083,8.839065336,10.000000000
3,11.610000000,9.907626431,8.817623107,10.000000000
3,11.610000000,9.914519779,8.796268115,10.000000000
3,11.610000000,9.921413126,8.775002606,10.000000000
3,11.610000000,9.928306474,8.753829008,10.000000000
3,11.610000000,9.935199822,8.732749612,10.000000000
3,11.610000000,9.942093169,8.711766639,10.000000000
3,11.610000000,9.948986517,8.690882086,10.000000000
3,11.610000000,9.955879865,8.670097682,10.000000000
3,11.610000000,9.962773213,8.649414866,10.000000000
3,11.610000000,9.969666560,8.628834723,10.000000000
3,11.610000000,9.976559908,8.608357791,10.000000000
3,11.610000000,9.983453256,8.587984296,10.000000000
3,11.610000000,9.990346603,8.567714084,10.000000000
3,11.610000000,9.997239951,8.547546627,10.000000000
3,11.610000000,10.004133299,8.527481033,10.000000000
3,11.610000000,10.011026646,8.507516433,10.000000000
3,11.610000000,10.017919994,8.487651576,10.000000000
3,11.610000000,10.024813342,8.467885314,10.000000000
3,11.610000000,10.031706689,8.448216325,10.000000000
3,11.610000000,10.038600037,8.428643363,10.000000000
3,11.610000000,10.045493385,8.409165352,10.000000000
3,11.610000000,10.052386732,8.389781049,10.000000000
3,11.610000000,10.059280080,8.370489414,10.000000000
